Filename,State,Backbone_RMSD
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-840.pales.pdb,GS,3.1768756133926592
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-192.pales.pdb,GS,3.849689683418235
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-846.pales.pdb,GS,2.6002101834597937
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1414.pales.pdb,GS,2.5972329348549326
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-6794.pales.pdb,ES,3.4095132147810823
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4807.pales.pdb,GS,2.73120939035742
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1526.pales.pdb,GS,2.8346470885232735
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-5897.pales.pdb,ES,3.983740309259989
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-2257.pales.pdb,GS,2.184889576495703
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1248.pales.pdb,GS,2.5350263897771126
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-2083.pales.pdb,GS,3.481944870167401
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1745.pales.pdb,GS,2.740810081883498
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-4378.pales.pdb,GS,2.872767524211547
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-193.pales.pdb,GS,2.8904551583333578
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-5873.pales.pdb,ES,3.0906920331421373
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-829.pales.pdb,GS,2.610428886545007
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-494.pales.pdb,GS,2.7191658681461464
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-1674.pales.pdb,GS,2.4321009865398984
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-3640.pales.pdb,GS,2.654485737260056
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-3756.pales.pdb,GS,2.7853042999025015
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-8671.pales.pdb,ES,3.167457353967498
/mnt/d4_new/rohit/PALES/ensemble_pdbs/wt-TAR/GS-ES1-G34anti-Titration-pES-0p5/E0/ens-3640.pales.pdb,GS,2.6544857372600545
